index,astar_ms,policy_ms,success,expert_len,pred_len
302,0.13180001405999064,40.38269998272881,1,8,8
303,0.13329999637790024,37.46190000674687,1,7,7
304,0.17210000078193843,31.53589999419637,1,6,6
305,0.1799000019673258,40.64439999638125,1,8,8
306,0.09739998495206237,29.145700013032183,1,6,6
307,0.13880000915378332,30.608000000938773,1,6,6
308,0.10959999053739011,36.45079999114387,1,7,7
309,0.2631999959703535,49.63419999694452,1,10,10
310,0.11259998427703977,34.21340000932105,1,7,7
311,0.14459999511018395,50.96679998678155,1,10,10
312,0.13219998800195754,25.685600005090237,1,5,5
313,0.11019999510608613,35.369699995499104,1,7,7
314,0.09119999594986439,24.634000001242384,1,5,5
315,0.10610002209432423,32.81010000500828,1,7,7
316,0.0957000011112541,20.403600006829947,1,5,5
317,0.1970000157598406,62.14929997804575,1,12,12
318,0.09319998207502067,30.767700023716316,1,5,6
319,0.3699999942909926,170.79760000342503,1,13,43
320,0.07719997665844858,32.88720001000911,1,6,6
321,0.09539999882690609,21.39159999205731,1,5,5
322,0.14269998064264655,38.740400021197274,1,8,8
323,0.2142000012099743,37.83760001533665,1,8,8
324,0.1422999775968492,38.15700000268407,1,8,8
325,0.10390000534243882,19.609699986176565,1,5,5
326,0.12170002446509898,26.366199977928773,1,6,6
327,0.12060001608915627,30.037200020160526,1,6,6
328,0.1976999919861555,40.09649998624809,1,8,8
329,0.139000010676682,24.554000003263354,1,5,5
330,0.22029998945072293,40.9110999898985,1,8,8
331,0.15410000924021006,41.094499989412725,1,8,8
332,0.10320000001229346,24.62999999988824,1,5,5
333,0.30490002245642245,23.06880001560785,1,5,5
334,0.083099992480129,21.29500001319684,1,5,5
335,0.139000010676682,35.15859998879023,1,7,7
336,0.17159999697469175,42.43020000285469,1,9,9
337,0.18099998123943806,33.78060000250116,1,7,7
338,0.13349999790079892,46.42580001382157,1,9,9
339,0.19340001745149493,52.399299980606884,1,10,10
340,0.09560000034980476,20.51410000422038,1,5,5
341,0.13760000001639128,42.0536000165157,1,9,9
342,0.1084999821614474,31.439100013813004,1,6,6
343,0.17479999223724008,36.84630000498146,1,8,8
344,0.12129999231547117,27.945299982093275,1,6,6
345,0.1260999997612089,33.015299995895475,1,7,7
346,0.09369998588226736,20.080600021174178,1,5,5
347,0.12589999823831022,34.0483000036329,1,7,7
348,0.12479998986236751,41.44040000392124,1,8,8
349,0.20149999181739986,41.97690001456067,1,8,8
350,0.19660001271404326,40.82439999911003,1,8,8
351,0.10269999620504677,23.38289999170229,1,5,5
352,0.12379998224787414,33.55980000924319,1,7,7
353,0.1813999842852354,54.49619999853894,1,10,10
354,0.13230001786723733,25.143800012301654,1,5,5
355,0.1348000077996403,29.393200005870312,1,6,6
356,0.12969999806955457,42.75930000585504,1,7,8
357,0.16639998648315668,29.090199997881427,1,6,6
358,0.20229999790899456,39.41369999665767,1,8,8
359,0.09479999425821006,24.80640000430867,1,5,5
360,0.1128000149037689,23.409999994328246,1,5,5
361,0.13349999790079892,41.47779999766499,1,8,8
362,0.18269999418407679,37.473400007002056,1,7,7
363,0.1545000122860074,28.56399997835979,1,6,6
364,0.17270000535063446,29.125800007022917,1,6,6
365,0.13080000644549727,29.28109999629669,1,6,6
366,0.22449999232776463,45.494799996959046,1,9,9
367,0.17579999985173345,27.56550000049174,1,6,6
368,0.15699997311457992,41.52340002474375,1,9,9
369,0.2620000159367919,38.33239999949001,1,8,8
370,0.15040001017041504,37.19599999021739,1,8,8
371,0.13349999790079892,40.54879999603145,1,7,7
372,0.12820001575164497,30.145900003844872,1,6,6
373,0.17870002193376422,22.468000010121614,1,5,5
374,0.20260000019334257,33.77139999065548,1,7,7
375,0.22250000620260835,64.71720000263304,1,11,12
376,0.14960000407882035,55.3792999999132,1,9,10
377,0.25919999461621046,23.12640001764521,1,5,5
378,0.12479998986236751,35.07060001720674,1,5,7
379,0.5104999872855842,80.64639999065548,1,13,15
380,0.17729998216964304,23.216200002934784,1,5,5
381,0.09320001117885113,39.33049997431226,1,7,8
382,0.17189999925903976,35.87150000385009,1,7,7
383,0.5575999966822565,145.76909999595955,1,14,40
384,0.14300001203082502,130.50689999363385,1,9,36
385,0.07909999112598598,26.768500014441088,1,6,6
386,0.10560001828707755,25.524600001517683,1,6,6
387,0.15490001533180475,19.528400007402524,1,5,5
